hour_of_day,day_of_week,is_weekend,is_night,is_business_hours,day_of_month,is_month_start,is_month_end,amount,amount_log,amount_rounded,amount_decimal_places,is_high_value,is_very_high_value,amount_percentile,email_length,email_domain,is_disposable_email,is_gmail,is_yahoo,is_corporate_email,email_has_numbers,email_numeric_ratio,velocity_customer_tx_count_1h,velocity_customer_tx_count_24h,velocity_customer_tx_count_7d,velocity_customer_amount_1h,velocity_customer_amount_24h,velocity_customer_amount_7d,velocity_ip_tx_count_1h,velocity_ip_tx_count_24h,velocity_device_tx_count_1h,velocity_device_tx_count_24h,is_fraud,transaction_id
22,3,0,1,0,6,0,0,1855.52,7.526459046518978,0,2,1,0,70,22,2630,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_47c68d53-a0e
15,6,1,0,1,9,0,0,373.22,5.924843859766086,0,2,0,0,50,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_9c0ce0c2-803
3,6,1,1,0,9,0,0,896.24,6.799323384799824,0,2,0,0,60,20,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_96273c44-fb4
15,2,0,0,1,5,0,0,1211.43,7.1003818891863215,0,2,1,0,70,21,2630,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_78cc6452-c5e
14,4,0,0,1,14,0,0,1389.36,7.237317985397646,0,2,1,0,70,24,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_93f326d1-43e
13,5,1,0,1,1,1,0,853.71,6.750762230115228,0,2,0,0,60,16,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6f72f4b0-947
17,6,1,0,1,16,0,0,747.83,6.618511988463402,0,2,0,0,60,26,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6c4b6548-d8c
23,5,1,1,0,1,1,0,1686.77,7.43116340994805,0,2,1,0,70,19,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_541f25f5-e1d
1,1,0,1,0,4,0,0,601.7,6.401419560488998,0,1,0,0,60,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_60a4eb0f-d40
12,3,0,0,1,6,0,0,2276.42,7.730798502282266,0,2,1,0,80,19,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_3c0fe088-ab0
9,0,0,0,1,24,0,0,1337.15,7.199043342027903,0,2,1,0,70,21,594,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_156db526-c63
22,1,0,1,0,18,0,0,1465.2,7.290429298789486,0,1,1,0,70,29,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_771c6425-9d9
5,4,0,1,0,21,0,0,244.31,5.502522716841996,0,2,0,0,50,22,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_dbcee9b0-193
17,4,0,0,1,7,0,0,2701.64,7.90198435205688,0,2,1,0,80,17,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_8c047abe-993
3,2,0,1,0,19,0,0,1377.37,7.228656920612392,0,2,1,0,70,21,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_3a7ef587-0b3
17,1,0,0,1,4,0,0,6880.24,8.836554147245593,0,2,1,1,90,23,7550,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_c0df47d4-9e0
0,1,0,1,0,18,0,0,1195.98,7.0875569969806245,0,2,1,0,70,27,594,0,0,0,1,1,0.1333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_293d37c4-400
15,2,0,0,1,12,0,0,1260.79,7.140286626719063,0,2,1,0,70,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_001ea171-c38
17,0,0,0,1,10,0,0,1620.46,7.391082256926294,0,2,1,0,70,22,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f5a7231b-077
16,4,0,0,1,14,0,0,1112.72,7.015461042395302,0,2,1,0,70,19,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_504e9a0b-55b
19,2,0,0,0,12,0,0,4603.89,8.434874061324845,0,2,1,0,80,19,3212,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_63354bff-89a
12,5,1,0,1,22,0,0,1654.18,7.411665043226383,0,2,1,0,70,20,2630,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_32b0f885-213
7,4,0,0,0,31,0,1,8424.83,9.039057266688625,0,2,1,1,90,26,6339,1,0,0,0,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_3a836c8f-028
1,5,1,1,0,22,0,0,811.57,6.700202064339017,0,2,0,0,60,25,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7ba9d844-1db
15,0,0,0,1,10,0,0,740.22,6.608297477317535,0,2,0,0,60,21,594,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c831af00-369
0,6,1,1,0,26,0,0,1375.11,7.227015957158573,0,2,1,0,70,26,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_801a9621-c2a
17,0,0,0,1,10,0,0,1449.04,7.279346421241025,0,2,1,0,70,18,3212,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_24d831f3-551
13,6,1,0,1,2,1,0,340.08,5.832117053873849,0,2,0,0,50,25,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_e23f6b8f-c13
18,5,1,0,0,25,0,0,500.98,6.21856027826062,0,2,0,0,60,26,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_efe24b36-23d
12,0,0,0,1,27,0,0,8227.54,9.015363878176933,0,2,1,1,90,31,7550,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_d5c171e1-4dc
2,5,1,1,0,22,0,0,50.13,3.934371409091908,0,2,0,0,30,34,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_efe3dc2d-668
0,0,0,1,0,24,0,0,1334.34,7.196941220056424,0,2,1,0,70,18,2630,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_baf42b18-b78
12,6,1,0,1,26,0,0,553.03,6.317218836905687,0,2,0,0,60,18,2630,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_0021547d-ed1
15,2,0,0,1,5,0,0,4311.62,8.369300887039433,0,2,1,0,80,21,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7b158d39-628
23,5,1,1,0,25,0,0,750.06,6.621485542048188,0,2,0,0,60,18,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_68427f42-d9c
7,6,1,0,0,9,0,0,3553.97,8.176101903383168,0,2,1,0,80,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_428c9b0b-cdf
3,3,0,1,0,6,0,0,5906.06,8.683903524695975,0,2,1,1,90,32,8774,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_9f51e412-962
8,3,0,0,0,13,0,0,436.87,6.081922062668556,0,2,0,0,50,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b33554b9-06e
19,3,0,0,0,6,0,0,129.09,4.868226518613468,0,2,0,0,40,25,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_0e3ecf69-cea
8,5,1,0,0,15,0,0,191.7,5.2611345754203205,0,1,0,0,40,20,594,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_eaebbb4f-b40
2,3,0,1,0,30,0,1,644.17,6.469513847959858,0,2,0,0,60,20,594,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_819be29b-ed8
18,6,1,0,0,26,0,0,1509.96,7.320500489387591,0,2,1,0,70,18,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2133d595-0c3
7,3,0,0,0,6,0,0,1798.55,7.495291912629047,0,2,1,0,70,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_1528dfe4-4dc
14,6,1,0,1,16,0,0,8896.39,9.093513254284604,0,2,1,1,90,26,7550,1,0,0,0,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_b49eab95-38c
19,4,0,0,0,31,0,1,661.21,6.495582726177016,0,2,0,0,60,24,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c16db146-621
14,4,0,0,1,7,0,0,37.11,3.640476714885769,0,2,0,0,20,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_951c534b-580
3,4,0,1,0,31,0,1,1684.15,7.429609859595862,0,2,1,0,70,25,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_97506b1f-323
7,2,0,0,0,29,0,1,662.06,6.496865483828746,0,2,0,0,60,28,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f1b0af32-002
9,0,0,0,1,27,0,0,3791.9,8.240886176985962,0,1,1,0,80,26,2630,0,0,0,1,1,0.1429,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6d715a9c-6eb
20,2,0,0,0,12,0,0,562.95,6.334965595085926,0,2,0,0,60,22,3212,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d30aa8d8-c2c
7,1,0,0,0,11,0,0,241.76,5.492073300967655,0,2,0,0,50,22,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_68674fda-f4f
5,5,1,1,0,8,0,0,1687.76,7.431749810796477,0,2,1,0,70,21,3212,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_edb0e566-c3a
16,5,1,0,1,25,0,0,1482.78,7.302348164759072,0,2,1,0,70,19,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_196e5320-5aa
5,0,0,1,0,10,0,0,1304.55,7.174379686907883,0,2,1,0,70,26,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d7a83fb0-7ed
19,1,0,0,0,11,0,0,5513.3,8.615099997067828,0,1,1,1,90,27,6339,1,0,0,0,1,0.1818,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_65f063a5-ea6
0,3,0,1,0,13,0,0,1994.65,7.598725090794275,0,2,1,0,70,26,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_4e0e1d95-94c
0,4,0,1,0,21,0,0,1240.96,7.124446055855634,0,2,1,0,70,19,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_26bacb35-549
16,4,0,0,1,7,0,0,1684.36,7.429734469818214,0,2,1,0,70,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ba47b575-3d3
10,0,0,0,1,3,1,0,1148.61,7.047178033404783,0,2,1,0,70,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c5ba5076-2ac
21,3,0,0,0,13,0,0,177.55,5.184868674040458,0,2,0,0,40,20,3212,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2bfd612c-645
19,6,1,0,0,26,0,0,1882.15,7.540701185601288,0,2,1,0,70,26,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2386694f-99c
13,3,0,0,1,6,0,0,1213.88,7.102400585464924,0,2,1,0,70,24,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f933f465-77d
1,1,0,1,0,18,0,0,468.89,6.15249862475868,0,2,0,0,50,22,2630,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b7c312d5-664
15,0,0,0,1,10,0,0,1281.45,7.156527589930161,0,2,1,0,70,20,594,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_1f0c2a6f-ad7
12,6,1,0,1,2,1,0,104.67,4.660321030452939,0,2,0,0,40,21,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_73617990-5d6
21,5,1,0,0,1,1,0,1898.23,7.549203819855331,0,2,1,0,70,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_5f222592-98b
23,3,0,1,0,20,0,0,475.42,6.166299818128073,0,2,0,0,50,20,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a651ab8e-559
3,5,1,1,0,8,0,0,1469.05,7.293051692799774,0,2,1,0,70,23,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a46fa12b-5e2
8,0,0,0,0,17,0,0,303.32,5.7180797793570255,0,2,0,0,50,19,2630,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b6c3310a-0d5
1,3,0,1,0,13,0,0,2918.82,7.9792772495266515,0,2,1,0,80,19,3212,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_20f621d2-67d
3,2,0,1,0,12,0,0,159.79,5.08009916575632,0,2,0,0,40,20,594,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d93124fa-10f
10,3,0,0,1,13,0,0,458.21,6.129507621771725,0,2,0,0,50,22,2630,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7801fb2f-57c
22,0,0,1,0,17,0,0,1139.63,7.039336020322892,0,2,1,0,70,25,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c6f4e8c7-d5e
2,6,1,1,0,16,0,0,617.96,6.428040650241199,0,2,0,0,60,27,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_83d12014-e50
21,0,0,0,0,17,0,0,125.09,4.836995937685135,0,2,0,0,40,19,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_e93cb663-f27
1,3,0,1,0,6,0,0,3454.09,8.147603785066547,0,2,1,0,80,23,6339,1,0,0,0,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_f5a59b78-512
7,0,0,0,0,27,0,0,1700.58,7.439312510173323,0,2,1,0,70,18,3212,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7f1a6f54-681
14,0,0,0,1,24,0,0,67.62,4.228584037430304,0,2,0,0,30,24,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_72b9f7a8-a98
2,0,0,1,0,10,0,0,969.95,6.878274973659629,0,2,0,0,60,18,594,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_1c4abd5a-75c
15,0,0,0,1,3,1,0,2663.14,7.887636582831996,0,2,1,0,80,23,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_bccd2eb7-3ef
17,1,0,0,1,18,0,0,3701.0,8.216628493133443,0,0,1,0,80,19,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d42ad246-925
4,5,1,1,0,8,0,0,746.85,6.617202423105336,0,2,0,0,60,26,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f5d60049-636
10,2,0,0,1,19,0,0,1292.59,7.165176577868144,0,2,1,0,70,21,3212,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_3d7442bd-617
19,3,0,0,0,13,0,0,1995.21,7.599005661758023,0,2,1,0,70,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_03bf1aac-880
4,6,1,1,0,16,0,0,1410.98,7.252748253646923,0,2,1,0,70,26,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_e95a3409-543
4,5,1,1,0,22,0,0,1240.29,7.123906440419203,0,2,1,0,70,19,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_46ec0bd6-df1
20,3,0,0,0,20,0,0,1022.65,6.931129950298588,0,2,1,0,70,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_39f97ede-1c8
10,2,0,0,1,12,0,0,1064.41,6.971114980584898,0,2,1,0,70,27,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ff93c160-f03
7,5,1,0,0,1,1,0,74.03,4.3178880335576375,0,2,0,0,30,24,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d43d0737-dae
7,5,1,0,0,25,0,0,1269.53,7.147189415232328,0,2,1,0,70,19,594,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c933ac87-3ee
1,2,0,1,0,29,0,1,287.8,5.665734407018671,0,1,0,0,50,19,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_30722c12-046
20,4,0,0,0,21,0,0,1754.74,7.470645699451217,0,2,1,0,70,19,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_50b4b1f8-1e6
7,3,0,0,0,20,0,0,1942.61,7.572302347610094,0,2,1,0,70,25,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_3c83a2bc-79e
10,3,0,0,1,13,0,0,10.54,2.4458192610799534,0,2,0,0,10,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c94db534-e9e
1,6,1,1,0,23,0,0,9979.04,9.20834237731351,0,2,1,1,90,26,6339,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_36bb5e0f-14a
18,6,1,0,0,2,1,0,4176.48,8.337463472905725,0,2,1,0,80,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_568b8649-8f2
7,3,0,0,0,30,0,1,1371.92,7.224695137500853,0,2,1,0,70,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_8e948e2c-793
6,5,1,0,0,15,0,0,245.09,5.505697322682768,0,2,0,0,50,20,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_5c0ea188-e4e
20,1,0,0,0,11,0,0,48.98,3.9116229254068062,0,2,0,0,20,26,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_5978c765-452
8,0,0,0,0,24,0,0,1535.67,7.3373730165176285,0,2,1,0,70,29,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_727c7035-5bc
11,0,0,0,1,10,0,0,764.89,6.6410385562955145,0,2,0,0,60,22,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b481acf4-44d
0,6,1,1,0,2,1,0,267.75,5.593781579441872,0,2,0,0,50,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f07a34af-df6
13,2,0,0,1,12,0,0,1199.32,7.090343466893523,0,2,1,0,70,20,594,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2930d414-c60
9,5,1,0,1,25,0,0,378.9,5.93990806019358,0,1,0,0,50,25,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f3301869-4ec
23,0,0,1,0,17,0,0,9653.03,9.175130723735808,0,2,1,1,90,32,7550,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_7ea9a8f3-882
10,5,1,0,1,8,0,0,1930.25,7.565922740646055,0,2,1,0,70,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_930cf5bb-ad3
3,4,0,1,0,14,0,0,714.1,6.57242239305435,0,1,0,0,60,18,3212,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_e42ba072-650
17,5,1,0,1,22,0,0,1660.19,7.415289491993717,0,2,1,0,70,20,3212,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_28f50806-976
5,5,1,1,0,25,0,0,386.39,5.95943193752667,0,2,0,0,50,26,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a74c3638-605
5,6,1,1,0,23,0,0,1366.13,7.22046893095875,0,2,1,0,70,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b36a1fe2-f0c
6,2,0,0,0,19,0,0,1953.17,7.5777208298419,0,2,1,0,70,19,2630,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6ace0c97-4f0
6,2,0,0,0,19,0,0,80.63,4.402196841463264,0,2,0,0,30,25,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_9e4de109-452
23,5,1,1,0,8,0,0,1861.14,7.529481642980463,0,2,1,0,70,25,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_78a8348a-961
12,4,0,0,1,14,0,0,325.26,5.787694609508157,0,2,0,0,50,27,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ac380036-bf5
17,4,0,0,1,21,0,0,1276.76,7.152863823874856,0,2,1,0,70,19,3212,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c6247ef5-a67
1,6,1,1,0,26,0,0,235.22,5.464763574183701,0,2,0,0,50,19,3212,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2d4c25a1-956
11,1,0,0,1,11,0,0,1651.57,7.410086930889194,0,2,1,0,70,19,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f809afa7-f89
4,5,1,1,0,8,0,0,693.92,6.543796731025699,0,2,0,0,60,23,594,0,0,0,1,1,0.1818,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7494320e-b55
20,5,1,0,0,25,0,0,789.23,6.672324042328769,0,2,0,0,60,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b68ead4c-433
18,1,0,0,0,11,0,0,1876.3,7.537589853330316,0,1,1,0,70,25,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7bd5d73f-969
9,1,0,0,1,28,0,0,546.66,6.305654656440535,0,2,0,0,60,30,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_56527749-f39
5,1,0,1,0,11,0,0,1787.35,7.489048686017753,0,2,1,0,70,21,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_4d2564c6-1dd
10,4,0,0,1,31,0,1,33.66,3.54558628428746,0,2,0,0,20,23,3212,0,0,0,1,1,0.1818,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f6d9b576-65c
6,6,1,0,0,16,0,0,1789.82,7.490428894497433,0,2,1,0,70,19,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_fe2429ee-77e
3,0,0,1,0,10,0,0,4097.77,8.318442207683397,0,2,1,0,80,22,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_04c70820-2e3
8,2,0,0,0,19,0,0,320.18,5.772001713633345,0,2,0,0,50,30,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7ba0344d-a3f
8,4,0,0,0,7,0,0,200.18,5.304200029706192,0,2,0,0,50,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_87df6480-703
2,3,0,1,0,20,0,0,879.87,6.780910055456818,0,2,0,0,60,19,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2ad03901-450
12,2,0,0,1,19,0,0,1399.1,7.24429894162388,0,1,1,0,70,19,3212,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ea1251b2-b0e
23,3,0,1,0,20,0,0,5189.08,8.554504390299325,0,2,1,1,90,17,8774,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_fba3b0a2-6d2
1,4,0,1,0,21,0,0,934.95,6.841562056247338,0,2,0,0,60,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_9a2b50b9-843
1,6,1,1,0,9,0,0,495.82,6.208227787457905,0,2,0,0,50,28,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d7fae461-d8a
6,5,1,0,0,25,0,0,1322.66,7.188155905935727,0,2,1,0,70,22,594,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_364233c2-75f
14,4,0,0,1,21,0,0,498.86,6.214328059214873,0,2,0,0,50,28,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_51cfc2ea-a82
4,0,0,1,0,24,0,0,1530.27,7.33385273543223,0,2,1,0,70,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6f9b9937-272
21,6,1,0,0,16,0,0,1772.06,7.480462146449162,0,2,1,0,70,22,3212,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_d03cba7c-61c
8,5,1,0,0,22,0,0,1724.31,7.453162023464454,0,2,1,0,70,18,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_0c120692-9cd
21,6,1,0,0,16,0,0,1010.39,6.919080901312052,0,2,1,0,70,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_43f4b8fe-d26
15,3,0,0,1,13,0,0,875.55,6.775993747799883,0,2,0,0,60,20,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_e1d3a06f-6d0
